name,cwes,parent_dataset
nist_juliet_27500,195,nist_juliet
nist_juliet_27501,195,nist_juliet
nist_juliet_27502,195,nist_juliet
nist_juliet_27503,195,nist_juliet
nist_juliet_27504,195,nist_juliet
nist_juliet_27505,195,nist_juliet
nist_juliet_27506,195,nist_juliet
nist_juliet_27507,195,nist_juliet
nist_juliet_27508,195,nist_juliet
nist_juliet_27509,195,nist_juliet
nist_juliet_27510,195,nist_juliet
nist_juliet_27511,195,nist_juliet
nist_juliet_27512,195,nist_juliet
nist_juliet_27513,195,nist_juliet
nist_juliet_27514,195,nist_juliet
nist_juliet_27515,195,nist_juliet
nist_juliet_27516,195,nist_juliet
nist_juliet_27517,195,nist_juliet
nist_juliet_27518,195,nist_juliet
nist_juliet_27519,195,nist_juliet
nist_juliet_27520,195,nist_juliet
nist_juliet_27521,195,nist_juliet
nist_juliet_27522,195,nist_juliet
nist_juliet_27523,195,nist_juliet
nist_juliet_27524,195,nist_juliet
nist_juliet_27525,195,nist_juliet
nist_juliet_27526,195,nist_juliet
nist_juliet_27527,195,nist_juliet
nist_juliet_27528,195,nist_juliet
nist_juliet_27529,195,nist_juliet
nist_juliet_27530,195,nist_juliet
nist_juliet_27531,195,nist_juliet
nist_juliet_27532,195,nist_juliet
nist_juliet_27533,195,nist_juliet
nist_juliet_27534,195,nist_juliet
nist_juliet_27535,195,nist_juliet
nist_juliet_27536,195,nist_juliet
nist_juliet_27537,195,nist_juliet
nist_juliet_27538,195,nist_juliet
nist_juliet_27539,195,nist_juliet
nist_juliet_27540,195,nist_juliet
nist_juliet_27541,195,nist_juliet
nist_juliet_27542,195,nist_juliet
nist_juliet_27543,195,nist_juliet
nist_juliet_27544,195,nist_juliet
nist_juliet_27545,195,nist_juliet
nist_juliet_27546,195,nist_juliet
nist_juliet_27547,195,nist_juliet
nist_juliet_27548,195,nist_juliet
nist_juliet_27549,195,nist_juliet
nist_juliet_27550,195,nist_juliet
nist_juliet_27551,195,nist_juliet
nist_juliet_27552,195,nist_juliet
nist_juliet_27553,195,nist_juliet
nist_juliet_27554,195,nist_juliet
nist_juliet_27555,195,nist_juliet
nist_juliet_27556,195,nist_juliet
nist_juliet_27557,195,nist_juliet
nist_juliet_27558,195,nist_juliet
nist_juliet_27559,195,nist_juliet
nist_juliet_27560,195,nist_juliet
nist_juliet_27561,195,nist_juliet
nist_juliet_27562,195,nist_juliet
nist_juliet_27563,195,nist_juliet
nist_juliet_27564,195,nist_juliet
nist_juliet_27565,195,nist_juliet
nist_juliet_27566,195,nist_juliet
nist_juliet_27567,195,nist_juliet
nist_juliet_27568,195,nist_juliet
nist_juliet_27569,195,nist_juliet
nist_juliet_27570,195,nist_juliet
nist_juliet_27571,195,nist_juliet
nist_juliet_27572,195,nist_juliet
nist_juliet_27573,195,nist_juliet
nist_juliet_27574,195,nist_juliet
nist_juliet_27575,195,nist_juliet
nist_juliet_27576,195,nist_juliet
nist_juliet_27577,195,nist_juliet
nist_juliet_27578,195,nist_juliet
nist_juliet_27579,195,nist_juliet
nist_juliet_27580,195,nist_juliet
nist_juliet_27581,195,nist_juliet
nist_juliet_27582,195,nist_juliet
nist_juliet_27583,195,nist_juliet
nist_juliet_27584,195,nist_juliet
nist_juliet_27585,195,nist_juliet
nist_juliet_27586,195,nist_juliet
nist_juliet_27587,195,nist_juliet
nist_juliet_27588,195,nist_juliet
nist_juliet_27589,195,nist_juliet
nist_juliet_27590,195,nist_juliet
nist_juliet_27591,195,nist_juliet
nist_juliet_27592,195,nist_juliet
nist_juliet_27593,195,nist_juliet
nist_juliet_27594,195,nist_juliet
nist_juliet_27595,195,nist_juliet
nist_juliet_27596,195,nist_juliet
nist_juliet_27597,195,nist_juliet
nist_juliet_27598,195,nist_juliet
nist_juliet_27599,195,nist_juliet
nist_juliet_27600,195,nist_juliet
nist_juliet_27601,195,nist_juliet
nist_juliet_27602,195,nist_juliet
nist_juliet_27603,195,nist_juliet
nist_juliet_27604,195,nist_juliet
nist_juliet_27605,195,nist_juliet
nist_juliet_27606,195,nist_juliet
nist_juliet_27607,195,nist_juliet
nist_juliet_27608,195,nist_juliet
nist_juliet_27609,195,nist_juliet
nist_juliet_27610,195,nist_juliet
nist_juliet_27611,195,nist_juliet
nist_juliet_27612,195,nist_juliet
nist_juliet_27613,195,nist_juliet
nist_juliet_27614,195,nist_juliet
nist_juliet_27615,195,nist_juliet
nist_juliet_27616,195,nist_juliet
nist_juliet_27617,195,nist_juliet
nist_juliet_27618,195,nist_juliet
nist_juliet_27619,195,nist_juliet
nist_juliet_27620,195,nist_juliet
nist_juliet_27621,195,nist_juliet
nist_juliet_27622,195,nist_juliet
nist_juliet_27623,195,nist_juliet
nist_juliet_27624,195,nist_juliet
nist_juliet_27625,195,nist_juliet
nist_juliet_27626,195,nist_juliet
nist_juliet_27627,195,nist_juliet
nist_juliet_27628,195,nist_juliet
nist_juliet_27629,195,nist_juliet
nist_juliet_27630,195,nist_juliet
nist_juliet_27631,195,nist_juliet
nist_juliet_27632,195,nist_juliet
nist_juliet_27633,195,nist_juliet
nist_juliet_27634,195,nist_juliet
nist_juliet_27635,195,nist_juliet
nist_juliet_27636,195,nist_juliet
nist_juliet_27637,195,nist_juliet
nist_juliet_27638,195,nist_juliet
nist_juliet_27639,195,nist_juliet
nist_juliet_27640,195,nist_juliet
nist_juliet_27641,195,nist_juliet
nist_juliet_27642,195,nist_juliet
nist_juliet_27643,195,nist_juliet
nist_juliet_27644,195,nist_juliet
nist_juliet_27645,195,nist_juliet
nist_juliet_27646,195,nist_juliet
nist_juliet_27647,195,nist_juliet
nist_juliet_27648,195,nist_juliet
nist_juliet_27649,195,nist_juliet
nist_juliet_27650,195,nist_juliet
nist_juliet_27651,195,nist_juliet
nist_juliet_27652,195,nist_juliet
nist_juliet_27653,195,nist_juliet
nist_juliet_27654,195,nist_juliet
nist_juliet_27655,195,nist_juliet
nist_juliet_27656,195,nist_juliet
nist_juliet_27657,195,nist_juliet
nist_juliet_27658,195,nist_juliet
nist_juliet_27659,195,nist_juliet
nist_juliet_27660,195,nist_juliet
nist_juliet_27661,195,nist_juliet
nist_juliet_27662,195,nist_juliet
nist_juliet_27663,195,nist_juliet
nist_juliet_27664,195,nist_juliet
nist_juliet_27665,195,nist_juliet
nist_juliet_27666,195,nist_juliet
nist_juliet_27667,195,nist_juliet
nist_juliet_27668,195,nist_juliet
nist_juliet_27669,195,nist_juliet
nist_juliet_27670,195,nist_juliet
nist_juliet_27671,195,nist_juliet
nist_juliet_27672,195,nist_juliet
nist_juliet_27673,195,nist_juliet
nist_juliet_27674,195,nist_juliet
nist_juliet_27675,195,nist_juliet
nist_juliet_27676,195,nist_juliet
nist_juliet_27677,195,nist_juliet
nist_juliet_27678,195,nist_juliet
nist_juliet_27679,195,nist_juliet
nist_juliet_27680,195,nist_juliet
nist_juliet_27681,195,nist_juliet
nist_juliet_27682,195,nist_juliet
nist_juliet_27683,195,nist_juliet
nist_juliet_27684,195,nist_juliet
nist_juliet_27685,195,nist_juliet
nist_juliet_27686,195,nist_juliet
nist_juliet_27687,195,nist_juliet
nist_juliet_27688,195,nist_juliet
nist_juliet_27689,195,nist_juliet
nist_juliet_27690,195,nist_juliet
nist_juliet_27691,195,nist_juliet
nist_juliet_27692,195,nist_juliet
nist_juliet_27693,195,nist_juliet
nist_juliet_27694,195,nist_juliet
nist_juliet_27695,195,nist_juliet
nist_juliet_27696,195,nist_juliet
nist_juliet_27697,195,nist_juliet
nist_juliet_27698,195,nist_juliet
nist_juliet_27699,195,nist_juliet
nist_juliet_27700,195,nist_juliet
nist_juliet_27701,195,nist_juliet
nist_juliet_27702,195,nist_juliet
nist_juliet_27703,195,nist_juliet
nist_juliet_27704,195,nist_juliet
nist_juliet_27705,195,nist_juliet
nist_juliet_27706,195,nist_juliet
nist_juliet_27707,195,nist_juliet
nist_juliet_27708,195,nist_juliet
nist_juliet_27709,195,nist_juliet
nist_juliet_27710,195,nist_juliet
nist_juliet_27711,195,nist_juliet
nist_juliet_27712,195,nist_juliet
nist_juliet_27713,195,nist_juliet
nist_juliet_27714,195,nist_juliet
nist_juliet_27715,195,nist_juliet
nist_juliet_27716,195,nist_juliet
nist_juliet_27717,195,nist_juliet
nist_juliet_27718,195,nist_juliet
nist_juliet_27719,195,nist_juliet
nist_juliet_27720,195,nist_juliet
nist_juliet_27721,195,nist_juliet
nist_juliet_27722,195,nist_juliet
nist_juliet_27723,195,nist_juliet
nist_juliet_27724,195,nist_juliet
nist_juliet_27725,195,nist_juliet
nist_juliet_27726,195,nist_juliet
nist_juliet_27727,195,nist_juliet
nist_juliet_27728,195,nist_juliet
nist_juliet_27729,195,nist_juliet
nist_juliet_27730,195,nist_juliet
nist_juliet_27731,195,nist_juliet
nist_juliet_27732,195,nist_juliet
nist_juliet_27733,195,nist_juliet
nist_juliet_27734,195,nist_juliet
nist_juliet_27735,195,nist_juliet
nist_juliet_27736,195,nist_juliet
nist_juliet_27737,195,nist_juliet
nist_juliet_27738,195,nist_juliet
nist_juliet_27739,195,nist_juliet
nist_juliet_27740,195,nist_juliet
nist_juliet_27741,195,nist_juliet
nist_juliet_27742,195,nist_juliet
nist_juliet_27743,195,nist_juliet
nist_juliet_27744,195,nist_juliet
nist_juliet_27745,195,nist_juliet
nist_juliet_27746,195,nist_juliet
nist_juliet_27747,195,nist_juliet
nist_juliet_27748,195,nist_juliet
nist_juliet_27749,195,nist_juliet
nist_juliet_27750,195,nist_juliet
nist_juliet_27751,195,nist_juliet
nist_juliet_27752,195,nist_juliet
nist_juliet_27753,195,nist_juliet
nist_juliet_27754,195,nist_juliet
nist_juliet_27755,195,nist_juliet
nist_juliet_27756,195,nist_juliet
nist_juliet_27757,195,nist_juliet
nist_juliet_27758,195,nist_juliet
nist_juliet_27759,195,nist_juliet
nist_juliet_27760,195,nist_juliet
nist_juliet_27761,195,nist_juliet
nist_juliet_27762,195,nist_juliet
nist_juliet_27763,195,nist_juliet
nist_juliet_27764,195,nist_juliet
nist_juliet_27765,195,nist_juliet
nist_juliet_27766,195,nist_juliet
nist_juliet_27767,195,nist_juliet
nist_juliet_27768,195,nist_juliet
nist_juliet_27769,195,nist_juliet
nist_juliet_27770,195,nist_juliet
nist_juliet_27771,195,nist_juliet
nist_juliet_27772,195,nist_juliet
nist_juliet_27773,195,nist_juliet
nist_juliet_27774,195,nist_juliet
nist_juliet_27775,195,nist_juliet
nist_juliet_27776,195,nist_juliet
nist_juliet_27777,195,nist_juliet
nist_juliet_27778,195,nist_juliet
nist_juliet_27779,195,nist_juliet
nist_juliet_27780,195,nist_juliet
nist_juliet_27781,195,nist_juliet
nist_juliet_27782,195,nist_juliet
nist_juliet_27783,195,nist_juliet
nist_juliet_27784,195,nist_juliet
nist_juliet_27785,195,nist_juliet
nist_juliet_27786,195,nist_juliet
nist_juliet_27787,195,nist_juliet
nist_juliet_27788,195,nist_juliet
nist_juliet_27789,195,nist_juliet
nist_juliet_27790,195,nist_juliet
nist_juliet_27791,195,nist_juliet
nist_juliet_27792,195,nist_juliet
nist_juliet_27793,195,nist_juliet
nist_juliet_27794,195,nist_juliet
nist_juliet_27795,195,nist_juliet
nist_juliet_27796,195,nist_juliet
nist_juliet_27797,195,nist_juliet
nist_juliet_27798,195,nist_juliet
nist_juliet_27799,195,nist_juliet
nist_juliet_27800,195,nist_juliet
nist_juliet_27801,195,nist_juliet
nist_juliet_27802,195,nist_juliet
nist_juliet_27803,195,nist_juliet
nist_juliet_27804,195,nist_juliet
nist_juliet_27805,195,nist_juliet
nist_juliet_27806,195,nist_juliet
nist_juliet_27807,195,nist_juliet
nist_juliet_27808,195,nist_juliet
nist_juliet_27809,195,nist_juliet
nist_juliet_27810,195,nist_juliet
nist_juliet_27811,195,nist_juliet
nist_juliet_27812,195,nist_juliet
nist_juliet_27813,195,nist_juliet
nist_juliet_27814,195,nist_juliet
nist_juliet_27815,195,nist_juliet
nist_juliet_27816,195,nist_juliet
nist_juliet_27817,195,nist_juliet
nist_juliet_27818,195,nist_juliet
nist_juliet_27819,195,nist_juliet
nist_juliet_27820,195,nist_juliet
nist_juliet_27821,195,nist_juliet
nist_juliet_27822,195,nist_juliet
nist_juliet_27823,195,nist_juliet
nist_juliet_27824,195,nist_juliet
nist_juliet_27825,195,nist_juliet
nist_juliet_27826,195,nist_juliet
nist_juliet_27827,195,nist_juliet
nist_juliet_27828,195,nist_juliet
nist_juliet_27829,195,nist_juliet
nist_juliet_27830,195,nist_juliet
nist_juliet_27831,195,nist_juliet
nist_juliet_27832,195,nist_juliet
nist_juliet_27833,195,nist_juliet
nist_juliet_27834,195,nist_juliet
nist_juliet_27835,195,nist_juliet
nist_juliet_27836,195,nist_juliet
nist_juliet_27837,195,nist_juliet
nist_juliet_27838,195,nist_juliet
nist_juliet_27839,195,nist_juliet
nist_juliet_27840,195,nist_juliet
nist_juliet_27841,195,nist_juliet
nist_juliet_27842,195,nist_juliet
nist_juliet_27843,195,nist_juliet
nist_juliet_27844,195,nist_juliet
nist_juliet_27845,195,nist_juliet
nist_juliet_27846,195,nist_juliet
nist_juliet_27847,195,nist_juliet
nist_juliet_27848,195,nist_juliet
nist_juliet_27849,195,nist_juliet
nist_juliet_27850,195,nist_juliet
nist_juliet_27851,195,nist_juliet
nist_juliet_27852,195,nist_juliet
nist_juliet_27853,195,nist_juliet
nist_juliet_27854,195,nist_juliet
nist_juliet_27855,195,nist_juliet
nist_juliet_27856,195,nist_juliet
nist_juliet_27857,195,nist_juliet
nist_juliet_27858,195,nist_juliet
nist_juliet_27859,195,nist_juliet
nist_juliet_27860,195,nist_juliet
nist_juliet_27861,195,nist_juliet
nist_juliet_27862,195,nist_juliet
nist_juliet_27863,195,nist_juliet
nist_juliet_27864,195,nist_juliet
nist_juliet_27865,195,nist_juliet
nist_juliet_27866,195,nist_juliet
nist_juliet_27867,195,nist_juliet
nist_juliet_27868,195,nist_juliet
nist_juliet_27869,195,nist_juliet
nist_juliet_27870,195,nist_juliet
nist_juliet_27871,195,nist_juliet
nist_juliet_27872,195,nist_juliet
nist_juliet_27873,195,nist_juliet
nist_juliet_27874,195,nist_juliet
nist_juliet_27875,195,nist_juliet
nist_juliet_27876,195,nist_juliet
nist_juliet_27877,195,nist_juliet
nist_juliet_27878,195,nist_juliet
nist_juliet_27879,195,nist_juliet
nist_juliet_27880,195,nist_juliet
nist_juliet_27881,195,nist_juliet
nist_juliet_27882,195,nist_juliet
nist_juliet_27883,195,nist_juliet
nist_juliet_27884,195,nist_juliet
nist_juliet_27885,195,nist_juliet
nist_juliet_27886,195,nist_juliet
nist_juliet_27887,195,nist_juliet
nist_juliet_27888,195,nist_juliet
nist_juliet_27889,195,nist_juliet
nist_juliet_27890,195,nist_juliet
nist_juliet_27891,195,nist_juliet
nist_juliet_27892,195,nist_juliet
nist_juliet_27893,195,nist_juliet
nist_juliet_27894,195,nist_juliet
nist_juliet_27895,195,nist_juliet
nist_juliet_27896,195,nist_juliet
nist_juliet_27897,195,nist_juliet
nist_juliet_27898,195,nist_juliet
nist_juliet_27899,195,nist_juliet
nist_juliet_27900,195,nist_juliet
nist_juliet_27901,195,nist_juliet
nist_juliet_27902,195,nist_juliet
nist_juliet_27903,195,nist_juliet
nist_juliet_27904,195,nist_juliet
nist_juliet_27905,195,nist_juliet
nist_juliet_27906,195,nist_juliet
nist_juliet_27907,195,nist_juliet
nist_juliet_27908,195,nist_juliet
nist_juliet_27909,195,nist_juliet
nist_juliet_27910,195,nist_juliet
nist_juliet_27911,195,nist_juliet
nist_juliet_27912,195,nist_juliet
nist_juliet_27913,195,nist_juliet
nist_juliet_27914,195,nist_juliet
nist_juliet_27915,195,nist_juliet
nist_juliet_27916,195,nist_juliet
nist_juliet_27917,195,nist_juliet
nist_juliet_27918,195,nist_juliet
nist_juliet_27919,195,nist_juliet
nist_juliet_27920,195,nist_juliet
nist_juliet_27921,195,nist_juliet
nist_juliet_27922,195,nist_juliet
nist_juliet_27923,195,nist_juliet
nist_juliet_27924,195,nist_juliet
nist_juliet_27925,195,nist_juliet
nist_juliet_27926,195,nist_juliet
nist_juliet_27927,195,nist_juliet
nist_juliet_27928,195,nist_juliet
nist_juliet_27929,195,nist_juliet
nist_juliet_27930,195,nist_juliet
nist_juliet_27931,195,nist_juliet
nist_juliet_27932,195,nist_juliet
nist_juliet_27933,195,nist_juliet
nist_juliet_27934,195,nist_juliet
nist_juliet_27935,195,nist_juliet
nist_juliet_27936,195,nist_juliet
nist_juliet_27937,195,nist_juliet
nist_juliet_27938,195,nist_juliet
nist_juliet_27939,195,nist_juliet
nist_juliet_27940,195,nist_juliet
nist_juliet_27941,195,nist_juliet
nist_juliet_27942,195,nist_juliet
nist_juliet_27943,195,nist_juliet
nist_juliet_27944,195,nist_juliet
nist_juliet_27945,195,nist_juliet
nist_juliet_27946,195,nist_juliet
nist_juliet_27947,195,nist_juliet
nist_juliet_27948,195,nist_juliet
nist_juliet_27949,195,nist_juliet
nist_juliet_27950,195,nist_juliet
nist_juliet_27951,195,nist_juliet
nist_juliet_27952,195,nist_juliet
nist_juliet_27953,195,nist_juliet
nist_juliet_27954,195,nist_juliet
nist_juliet_27955,195,nist_juliet
nist_juliet_27956,195,nist_juliet
nist_juliet_27957,195,nist_juliet
nist_juliet_27958,195,nist_juliet
nist_juliet_27959,195,nist_juliet
nist_juliet_27960,195,nist_juliet
nist_juliet_27961,195,nist_juliet
nist_juliet_27962,195,nist_juliet
nist_juliet_27963,195,nist_juliet
nist_juliet_27964,195,nist_juliet
nist_juliet_27965,195,nist_juliet
nist_juliet_27966,195,nist_juliet
nist_juliet_27967,195,nist_juliet
nist_juliet_27968,195,nist_juliet
nist_juliet_27969,195,nist_juliet
nist_juliet_27970,195,nist_juliet
nist_juliet_27971,195,nist_juliet
nist_juliet_27972,195,nist_juliet
nist_juliet_27973,195,nist_juliet
nist_juliet_27974,195,nist_juliet
nist_juliet_27975,195,nist_juliet
nist_juliet_27976,195,nist_juliet
nist_juliet_27977,195,nist_juliet
nist_juliet_27978,195,nist_juliet
nist_juliet_27979,195,nist_juliet
nist_juliet_27980,195,nist_juliet
nist_juliet_27981,195,nist_juliet
nist_juliet_27982,195,nist_juliet
nist_juliet_27983,195,nist_juliet
nist_juliet_27984,195,nist_juliet
nist_juliet_27985,195,nist_juliet
nist_juliet_27986,195,nist_juliet
nist_juliet_27987,195,nist_juliet
nist_juliet_27988,195,nist_juliet
nist_juliet_27989,195,nist_juliet
nist_juliet_27990,195,nist_juliet
nist_juliet_27991,195,nist_juliet
nist_juliet_27992,195,nist_juliet
nist_juliet_27993,195,nist_juliet
nist_juliet_27994,195,nist_juliet
nist_juliet_27995,195,nist_juliet
nist_juliet_27996,195,nist_juliet
nist_juliet_27997,195,nist_juliet
nist_juliet_27998,195,nist_juliet
nist_juliet_27999,195,nist_juliet
nist_juliet_28000,195,nist_juliet
nist_juliet_28001,195,nist_juliet
nist_juliet_28002,195,nist_juliet
nist_juliet_28003,195,nist_juliet
nist_juliet_28004,195,nist_juliet
nist_juliet_28005,195,nist_juliet
nist_juliet_28006,195,nist_juliet
nist_juliet_28007,195,nist_juliet
nist_juliet_28008,195,nist_juliet
nist_juliet_28009,195,nist_juliet
nist_juliet_28010,195,nist_juliet
nist_juliet_28011,195,nist_juliet
nist_juliet_28012,195,nist_juliet
nist_juliet_28013,195,nist_juliet
nist_juliet_28014,195,nist_juliet
nist_juliet_28015,195,nist_juliet
nist_juliet_28016,195,nist_juliet
nist_juliet_28017,195,nist_juliet
nist_juliet_28018,195,nist_juliet
nist_juliet_28019,195,nist_juliet
nist_juliet_28020,195,nist_juliet
nist_juliet_28021,195,nist_juliet
nist_juliet_28022,195,nist_juliet
nist_juliet_28023,195,nist_juliet
nist_juliet_28024,195,nist_juliet
nist_juliet_28025,195,nist_juliet
nist_juliet_28026,195,nist_juliet
nist_juliet_28027,195,nist_juliet
nist_juliet_28028,195,nist_juliet
nist_juliet_28029,195,nist_juliet
nist_juliet_28030,195,nist_juliet
nist_juliet_28031,195,nist_juliet
nist_juliet_28032,195,nist_juliet
nist_juliet_28033,195,nist_juliet
nist_juliet_28034,195,nist_juliet
nist_juliet_28035,195,nist_juliet
nist_juliet_28036,195,nist_juliet
nist_juliet_28037,195,nist_juliet
nist_juliet_28038,195,nist_juliet
nist_juliet_28039,195,nist_juliet
nist_juliet_28040,195,nist_juliet
nist_juliet_28041,195,nist_juliet
nist_juliet_28042,195,nist_juliet
nist_juliet_28043,195,nist_juliet
nist_juliet_28044,195,nist_juliet
nist_juliet_28045,195,nist_juliet
nist_juliet_28046,195,nist_juliet
nist_juliet_28047,195,nist_juliet
nist_juliet_28048,195,nist_juliet
nist_juliet_28049,195,nist_juliet
nist_juliet_28050,195,nist_juliet
nist_juliet_28051,195,nist_juliet
nist_juliet_28052,195,nist_juliet
nist_juliet_28053,195,nist_juliet
nist_juliet_28054,195,nist_juliet
nist_juliet_28055,195,nist_juliet
nist_juliet_28056,195,nist_juliet
nist_juliet_28057,195,nist_juliet
nist_juliet_28058,195,nist_juliet
nist_juliet_28059,195,nist_juliet
nist_juliet_28060,195,nist_juliet
nist_juliet_28061,195,nist_juliet
nist_juliet_28062,195,nist_juliet
nist_juliet_28063,195,nist_juliet
nist_juliet_28064,195,nist_juliet
nist_juliet_28065,195,nist_juliet
nist_juliet_28066,195,nist_juliet
nist_juliet_28067,195,nist_juliet
nist_juliet_28068,195,nist_juliet
nist_juliet_28069,195,nist_juliet
nist_juliet_28070,195,nist_juliet
nist_juliet_28071,195,nist_juliet
nist_juliet_28072,195,nist_juliet
nist_juliet_28073,195,nist_juliet
nist_juliet_28074,195,nist_juliet
nist_juliet_28075,195,nist_juliet
nist_juliet_28076,195,nist_juliet
nist_juliet_28077,195,nist_juliet
nist_juliet_28078,195,nist_juliet
nist_juliet_28079,195,nist_juliet
nist_juliet_28080,195,nist_juliet
nist_juliet_28081,195,nist_juliet
nist_juliet_28082,195,nist_juliet
nist_juliet_28083,195,nist_juliet
nist_juliet_28084,195,nist_juliet
nist_juliet_28085,195,nist_juliet
nist_juliet_28086,195,nist_juliet
nist_juliet_28087,195,nist_juliet
nist_juliet_28088,195,nist_juliet
nist_juliet_28089,195,nist_juliet
nist_juliet_28090,195,nist_juliet
nist_juliet_28091,195,nist_juliet
nist_juliet_28092,195,nist_juliet
nist_juliet_28093,195,nist_juliet
nist_juliet_28094,195,nist_juliet
nist_juliet_28095,195,nist_juliet
nist_juliet_28096,195,nist_juliet
nist_juliet_28097,195,nist_juliet
nist_juliet_28098,195,nist_juliet
nist_juliet_28099,195,nist_juliet
nist_juliet_28100,195,nist_juliet
nist_juliet_28101,195,nist_juliet
nist_juliet_28102,195,nist_juliet
nist_juliet_28103,195,nist_juliet
nist_juliet_28104,195,nist_juliet
nist_juliet_28105,195,nist_juliet
nist_juliet_28106,195,nist_juliet
nist_juliet_28107,195,nist_juliet
nist_juliet_28108,195,nist_juliet
nist_juliet_28109,195,nist_juliet
nist_juliet_28110,195,nist_juliet
nist_juliet_28111,195,nist_juliet
nist_juliet_28112,195,nist_juliet
nist_juliet_28113,195,nist_juliet
nist_juliet_28114,195,nist_juliet
nist_juliet_28115,195,nist_juliet
nist_juliet_28116,195,nist_juliet
nist_juliet_28117,195,nist_juliet
nist_juliet_28118,195,nist_juliet
nist_juliet_28119,195,nist_juliet
nist_juliet_28120,195,nist_juliet
nist_juliet_28121,195,nist_juliet
nist_juliet_28122,195,nist_juliet
nist_juliet_28123,195,nist_juliet
nist_juliet_28124,195,nist_juliet
nist_juliet_28125,195,nist_juliet
nist_juliet_28126,195,nist_juliet
nist_juliet_28127,195,nist_juliet
nist_juliet_28128,195,nist_juliet
nist_juliet_28129,195,nist_juliet
nist_juliet_28130,195,nist_juliet
nist_juliet_28131,195,nist_juliet
nist_juliet_28132,195,nist_juliet
nist_juliet_28133,195,nist_juliet
nist_juliet_28134,195,nist_juliet
nist_juliet_28135,195,nist_juliet
nist_juliet_28136,195,nist_juliet
nist_juliet_28137,195,nist_juliet
nist_juliet_28138,195,nist_juliet
nist_juliet_28139,195,nist_juliet
nist_juliet_28140,195,nist_juliet
nist_juliet_28141,195,nist_juliet
nist_juliet_28142,195,nist_juliet
nist_juliet_28143,195,nist_juliet
nist_juliet_28144,195,nist_juliet
nist_juliet_28145,195,nist_juliet
nist_juliet_28146,195,nist_juliet
nist_juliet_28147,195,nist_juliet
nist_juliet_28148,195,nist_juliet
nist_juliet_28149,195,nist_juliet
nist_juliet_28150,195,nist_juliet
nist_juliet_28151,195,nist_juliet
nist_juliet_28152,195,nist_juliet
nist_juliet_28153,195,nist_juliet
nist_juliet_28154,195,nist_juliet
nist_juliet_28155,195,nist_juliet
nist_juliet_28156,195,nist_juliet
nist_juliet_28157,195,nist_juliet
nist_juliet_28158,195,nist_juliet
nist_juliet_28159,195,nist_juliet
nist_juliet_28160,195,nist_juliet
nist_juliet_28161,195,nist_juliet
nist_juliet_28162,195,nist_juliet
nist_juliet_28163,195,nist_juliet
nist_juliet_28164,195,nist_juliet
nist_juliet_28165,195,nist_juliet
nist_juliet_28166,195,nist_juliet
nist_juliet_28167,195,nist_juliet
nist_juliet_28168,195,nist_juliet
nist_juliet_28169,195,nist_juliet
nist_juliet_28170,195,nist_juliet
nist_juliet_28171,195,nist_juliet
nist_juliet_28172,195,nist_juliet
nist_juliet_28173,195,nist_juliet
nist_juliet_28174,195,nist_juliet
nist_juliet_28175,195,nist_juliet
nist_juliet_28176,195,nist_juliet
nist_juliet_28177,195,nist_juliet
nist_juliet_28178,195,nist_juliet
nist_juliet_28179,195,nist_juliet
nist_juliet_28180,195,nist_juliet
nist_juliet_28181,195,nist_juliet
nist_juliet_28182,195,nist_juliet
nist_juliet_28183,195,nist_juliet
nist_juliet_28184,195,nist_juliet
nist_juliet_28185,195,nist_juliet
nist_juliet_28186,195,nist_juliet
nist_juliet_28187,195,nist_juliet
nist_juliet_28188,195,nist_juliet
nist_juliet_28189,195,nist_juliet
nist_juliet_28190,195,nist_juliet
nist_juliet_28191,195,nist_juliet
nist_juliet_28192,195,nist_juliet
nist_juliet_28193,195,nist_juliet
nist_juliet_28194,195,nist_juliet
nist_juliet_28195,195,nist_juliet
nist_juliet_28196,195,nist_juliet
nist_juliet_28197,195,nist_juliet
nist_juliet_28198,195,nist_juliet
nist_juliet_28199,195,nist_juliet
nist_juliet_28200,195,nist_juliet
nist_juliet_28201,195,nist_juliet
nist_juliet_28202,195,nist_juliet
nist_juliet_28203,195,nist_juliet
nist_juliet_28204,195,nist_juliet
nist_juliet_28205,195,nist_juliet
nist_juliet_28206,195,nist_juliet
nist_juliet_28207,195,nist_juliet
nist_juliet_28208,195,nist_juliet
nist_juliet_28209,195,nist_juliet
nist_juliet_28210,195,nist_juliet
nist_juliet_28211,196,nist_juliet
nist_juliet_28212,196,nist_juliet
nist_juliet_28213,196,nist_juliet
nist_juliet_28214,196,nist_juliet
nist_juliet_28215,196,nist_juliet
nist_juliet_28216,196,nist_juliet
nist_juliet_28217,196,nist_juliet
nist_juliet_28218,196,nist_juliet
nist_juliet_28219,196,nist_juliet
nist_juliet_28220,196,nist_juliet
nist_juliet_28221,196,nist_juliet
nist_juliet_28222,196,nist_juliet
nist_juliet_28223,196,nist_juliet
nist_juliet_28224,196,nist_juliet
nist_juliet_28225,196,nist_juliet
nist_juliet_28226,196,nist_juliet
nist_juliet_28227,196,nist_juliet
nist_juliet_28228,196,nist_juliet
nist_juliet_28229,197,nist_juliet
nist_juliet_28230,197,nist_juliet
nist_juliet_28231,197,nist_juliet
nist_juliet_28232,197,nist_juliet
nist_juliet_28233,197,nist_juliet
nist_juliet_28234,197,nist_juliet
nist_juliet_28235,197,nist_juliet
